id,indra_time,browser_latency,reading_time,attention_esense,meditation_esense,signal_quality,createdAt,updatedAt,label,raw_len,raw_mean,raw_std,raw_min,raw_max,raw_median,raw_q05,raw_q95,raw_abs_mean,raw_clip_ratio,bp_delta,bp_theta,bp_low_alpha,bp_high_alpha,bp_low_beta,bp_high_beta,bp_low_gamma,bp_mid_gamma,split
29,2015-05-09 23:44:50.997,954534,2015-05-09 17:00:45.475,27,80,0,2015-05-09 23:44:50.997,2015-05-09 23:44:50.997+00,math,512.0,48.103515625,28.54702513205852,-25.0,133.0,49.5,2.0,96.0,48.779296875,0.0,5229.0,19109.0,6347.0,12046.0,5815.0,4161.0,792.0,948.0,train
23,2015-05-09 23:44:51.015,1536,2015-05-09 16:44:49.572,50,48,0,2015-05-09 23:44:48.096,2015-05-09 23:44:48.096+00,math,512.0,23.8828125,27.06419483542497,-46.0,121.0,24.0,-22.45,66.44999999999999,29.265625,0.0,434800.0,47268.0,27073.0,19889.0,4792.0,8163.0,4225.0,2678.0,test
16,2015-05-09 23:44:51.038,-53,2015-05-09 16:44:51.302,34,26,0,2015-05-09 23:44:51.422,2015-05-09 23:44:51.422+00,math,512.0,43.546875,115.9444141721988,-306.0,416.0,55.0,-226.45,237.5999999999999,91.04296875,0.0,20725.0,10445.0,1009.0,1230.0,4027.0,8412.0,3275.0,2003.0,train
25,2015-05-09 23:44:51.121,-225,2015-05-09 16:44:52.229,61,69,0,2015-05-09 23:44:52.513,2015-05-09 23:44:52.513+00,math,512.0,55.099609375,27.117507602975092,-9.0,128.0,54.0,8.55,102.45,55.212890625,0.0,9036.0,7906.0,16679.0,7373.0,3025.0,5630.0,3856.0,1677.0,val
30,2015-05-09 23:44:51.140,761,2015-05-09 16:44:50.483,60,64,0,2015-05-09 23:44:49.779,2015-05-09 23:44:49.779+00,math,512.0,57.533203125,53.58290589173463,-137.0,195.0,61.0,-39.9,148.45,67.134765625,0.0,13610.0,3838.0,10402.0,32715.0,12827.0,18011.0,15890.0,6770.0,train
24,2015-05-09 23:44:51.170,"-1,571",2015-05-09 16:44:52.778,53,35,0,2015-05-09 23:44:54.410,2015-05-09 23:44:54.41+00,math,512.0,35.59375,68.34036342775403,-163.0,236.0,36.0,-76.9,148.34999999999997,61.37109375,0.0,410614.0,19552.0,25209.0,15697.0,11749.0,8089.0,10655.0,5434.0,train
26,2015-05-09 23:44:51.317,"-1,167",2015-05-09 16:44:52.962,78,80,0,2015-05-09 23:44:54.191,2015-05-09 23:44:54.191+00,math,512.0,44.625,30.37043432764833,-36.0,117.0,44.0,-5.449999999999999,93.79999999999995,46.1484375,0.0,12411.0,12042.0,42213.0,49200.0,25675.0,11045.0,7161.0,7309.0,train
17,2015-05-09 23:44:51.380,29,2015-05-09 16:44:52.439,61,69,0,2015-05-09 23:44:52.469,2015-05-09 23:44:52.469+00,math,512.0,45.9140625,23.775160141334357,-20.0,131.0,45.0,6.0,86.0,46.203125,0.0,3265.0,10323.0,14937.0,8816.0,7989.0,11509.0,2543.0,1162.0,train
17,2015-05-09 23:44:51.380,29,2015-05-09 16:44:51.431,61,77,0,2015-05-09 23:44:51.465,2015-05-09 23:44:51.465+00,math,512.0,46.0703125,25.714153931295183,-30.0,117.0,48.0,0.0,86.0,47.01953125,0.0,6317.0,25722.0,1453.0,13427.0,13125.0,8534.0,3560.0,2556.0,train
27,2015-05-09 23:44:51.399,-939,2015-05-09 16:44:52.340,83,24,0,2015-05-09 23:44:53.339,2015-05-09 23:44:53.339+00,math,512.0,40.712890625,51.42619854054728,-116.0,177.0,38.0,-38.9,128.89999999999998,52.017578125,0.0,12012.0,9982.0,4986.0,6522.0,6993.0,50845.0,27097.0,10634.0,train
22,2015-05-09 23:44:51.492,7744,2015-05-09 19:44:44.039,35,48,0,2015-05-09 23:44:36.415,2015-05-09 23:44:36.415+00,math,512.0,51.99609375,104.5804489244582,-215.0,296.0,59.0,-142.8,212.9,97.875,0.0,561689.0,99309.0,62157.0,70166.0,24073.0,16393.0,14444.0,10109.0,train
18,2015-05-09 23:44:51.705,-985,2015-05-09 16:44:52.880,53,64,0,2015-05-09 23:44:53.932,2015-05-09 23:44:53.932+00,math,512.0,71.6640625,130.50271054080102,-234.0,424.0,71.0,-111.8,294.9,118.8828125,0.0,95850.0,35024.0,4893.0,1600.0,605.0,1915.0,1027.0,493.0,train
21,2015-05-09 23:44:51.773,-46,2015-05-09 16:44:51.848,75,54,0,2015-05-09 23:44:51.974,2015-05-09 23:44:51.974+00,math,512.0,43.6171875,67.09005970216336,-139.0,265.0,50.0,-90.0,180.35,64.6328125,0.0,4433.0,7548.0,2773.0,5544.0,4644.0,9783.0,14375.0,7586.0,train
20,2015-05-09 23:44:51.867,1013,2015-05-09 16:44:50.978,37,69,0,2015-05-09 23:44:50.021,2015-05-09 23:44:50.021+00,math,512.0,3.423828125,588.3282476733082,-2048.0,1098.0,39.0,-1239.25,839.7499999999998,428.697265625,0.00390625,1607882.0,58099.0,27619.0,12320.0,7162.0,5383.0,3862.0,2489.0,train
23,2015-05-09 23:44:51.919,1536,2015-05-09 16:44:50.593,77,44,0,2015-05-09 23:44:49.116,2015-05-09 23:44:49.116+00,math,512.0,18.7421875,64.78950244032472,-139.0,217.0,18.0,-89.0,140.45,50.0390625,0.0,11025.0,11689.0,6772.0,8715.0,9262.0,11527.0,2618.0,1691.0,test
19,2015-05-09 23:44:51.933,14854,2015-05-09 16:44:37.291,34,97,0,2015-05-09 23:44:22.502,2015-05-09 23:44:22.502+00,math,512.0,42.66015625,24.44720344386216,-25.0,105.0,43.0,2.0,83.44999999999999,43.546875,0.0,11812.0,10456.0,6373.0,15290.0,3790.0,3219.0,1401.0,1857.0,train
28,2015-05-09 23:44:51.960,-121,2015-05-09 16:44:52.150,74,70,0,2015-05-09 23:44:52.540,2015-05-09 23:44:52.54+00,math,512.0,27.607421875,66.79522244734852,-170.0,194.0,27.0,-97.9,132.0,58.083984375,0.0,169855.0,13840.0,3266.0,4023.0,4367.0,3712.0,2555.0,1139.0,train
29,2015-05-09 23:44:51.996,954534,2015-05-09 17:00:46.470,38,74,0,2015-05-09 23:44:51.996,2015-05-09 23:44:51.996+00,math,512.0,48.34375,80.70908285123491,-148.0,262.0,57.0,-113.45,201.45,78.2890625,0.0,10799.0,31636.0,17445.0,6361.0,4989.0,6355.0,2174.0,2750.0,train
29,2015-05-09 23:44:51.996,954534,2015-05-09 17:00:46.470,38,74,0,2015-05-09 23:44:51.996,2015-05-09 23:44:51.996+00,math,512.0,48.34375,80.70908285123491,-148.0,262.0,57.0,-113.45,201.45,78.2890625,0.0,10799.0,31636.0,17445.0,6361.0,4989.0,6355.0,2174.0,2750.0,train
30,2015-05-09 23:44:52.047,762,2015-05-09 16:44:51.502,60,66,0,2015-05-09 23:44:50.799,2015-05-09 23:44:50.799+00,math,512.0,53.494140625,34.97476719962157,-42.0,168.0,53.0,-3.0,107.45,55.310546875,0.0,179289.0,43009.0,11171.0,3211.0,14911.0,23017.0,13141.0,7947.0,train
24,2015-05-09 23:44:52.069,"-1,571",2015-05-09 16:44:53.755,54,41,0,2015-05-09 23:44:55.384,2015-05-09 23:44:55.384+00,math,512.0,44.86328125,178.65292616336683,-484.0,694.0,52.0,-308.8,423.6499999999998,123.0625,0.0,128100.0,19432.0,4397.0,2228.0,1459.0,669.0,1894.0,1079.0,train
25,2015-05-09 23:44:52.127,-226,2015-05-09 16:44:53.243,60,77,0,2015-05-09 23:44:53.528,2015-05-09 23:44:53.528+00,math,512.0,58.267578125,21.630795005547565,-24.0,117.0,59.0,21.0,94.34999999999997,58.466796875,0.0,23207.0,20948.0,5907.0,7670.0,1825.0,4992.0,2621.0,1273.0,val
16,2015-05-09 23:44:52.249,-53,2015-05-09 16:44:52.302,38,38,0,2015-05-09 23:44:52.420,2015-05-09 23:44:52.42+00,math,512.0,48.302734375,99.29839889833669,-248.0,296.0,61.0,-191.8,221.0,90.333984375,0.0,74088.0,8644.0,7649.0,2735.0,2560.0,1510.0,331.0,374.0,train
26,2015-05-09 23:44:52.311,"-1,167",2015-05-09 16:44:53.966,66,84,0,2015-05-09 23:44:55.195,2015-05-09 23:44:55.195+00,math,512.0,46.28515625,33.24037593293863,-39.0,139.0,45.0,-7.0,103.89999999999998,48.3125,0.0,14408.0,11736.0,13619.0,7510.0,8575.0,9257.0,11080.0,6085.0,train
27,2015-05-09 23:44:52.312,-938,2015-05-09 16:44:53.354,100,20,0,2015-05-09 23:44:54.354,2015-05-09 23:44:54.354+00,math,512.0,37.65625,53.97332783132332,-134.0,187.0,34.5,-43.45,136.45,51.3828125,0.0,16168.0,4363.0,669.0,9654.0,6726.0,62302.0,79924.0,8924.0,train
17,2015-05-09 23:44:52.480,29,2015-05-09 16:44:53.413,64,54,0,2015-05-09 23:44:53.444,2015-05-09 23:44:53.444+00,math,512.0,46.98828125,23.86476914660811,-18.0,112.0,48.5,6.0,84.89999999999998,47.44921875,0.0,8665.0,27762.0,3900.0,6275.0,2249.0,6443.0,3226.0,1864.0,train
22,2015-05-09 23:44:52.643,7688,2015-05-09 19:44:45.047,50,44,0,2015-05-09 23:44:37.424,2015-05-09 23:44:37.424+00,math,512.0,54.400390625,216.2842770879853,-532.0,873.0,56.5,-357.35,349.0499999999999,163.404296875,0.0,1150850.0,291315.0,46507.0,26531.0,4245.0,58458.0,28224.0,5822.0,train
21,2015-05-09 23:44:52.681,-46,2015-05-09 16:44:52.810,51,41,0,2015-05-09 23:44:52.913,2015-05-09 23:44:52.913+00,math,512.0,49.638671875,20.350452731108565,-7.0,115.0,49.0,18.0,84.44999999999999,49.708984375,0.0,83017.0,43718.0,758.0,3016.0,1468.0,1710.0,1347.0,1419.0,train
20,2015-05-09 23:44:52.775,1013,2015-05-09 16:44:51.966,27,54,0,2015-05-09 23:44:51.009,2015-05-09 23:44:51.009+00,math,512.0,67.548828125,190.10517637498515,-312.0,763.0,23.0,-180.7,557.2999999999998,124.326171875,0.0,708781.0,384214.0,21037.0,9477.0,21849.0,20245.0,17940.0,10297.0,train
28,2015-05-09 23:44:52.784,-198,2015-05-09 16:44:53.156,63,60,0,2015-05-09 23:44:53.544,2015-05-09 23:44:53.544+00,math,512.0,61.57421875,40.221874385428,-68.0,162.0,64.0,-5.0,122.45,63.93359375,0.0,361462.0,182112.0,41655.0,6611.0,20540.0,10513.0,6463.0,10259.0,train
23,2015-05-09 23:44:52.826,1535,2015-05-09 16:44:51.574,84,48,0,2015-05-09 23:44:50.096,2015-05-09 23:44:50.096+00,math,512.0,27.595703125,49.94992239395238,-105.0,210.0,26.0,-67.0,110.79999999999995,43.853515625,0.0,88047.0,68768.0,7294.0,6606.0,10193.0,11156.0,3566.0,2384.0,test
19,2015-05-09 23:44:52.839,14856,2015-05-09 16:44:38.125,38,93,0,2015-05-09 23:44:23.388,2015-05-09 23:44:23.388+00,math,512.0,39.533203125,24.59402539342615,-23.0,114.0,39.0,1.0,81.44999999999999,40.220703125,0.0,5452.0,7354.0,1221.0,28933.0,4813.0,3322.0,1845.0,2615.0,train
18,2015-05-09 23:44:52.904,-985,2015-05-09 16:44:53.894,38,48,0,2015-05-09 23:44:54.946,2015-05-09 23:44:54.946+00,math,512.0,9.6953125,150.64030309159412,-436.0,376.0,-12.5,-252.9,245.9,117.796875,0.0,179811.0,88923.0,7102.0,5422.0,7240.0,2886.0,1174.0,724.0,train
24,2015-05-09 23:44:52.970,"-1,572",2015-05-09 16:44:54.767,51,38,0,2015-05-09 23:44:56.395,2015-05-09 23:44:56.395+00,math,512.0,42.333984375,64.33156739744692,-129.0,250.0,41.0,-55.45,147.0,61.646484375,0.0,1455795.0,379838.0,72846.0,14890.0,46967.0,30073.0,21950.0,24727.0,train
29,2015-05-09 23:44:52.998,954534,2015-05-09 17:00:47.475,50,69,0,2015-05-09 23:44:52.998,2015-05-09 23:44:52.998+00,math,512.0,48.423828125,25.088321692481923,-19.0,163.0,44.0,11.0,87.89999999999998,48.798828125,0.0,205175.0,27382.0,19327.0,9946.0,6283.0,13997.0,1678.0,1001.0,train
29,2015-05-09 23:44:52.998,954534,2015-05-09 17:00:47.475,50,69,0,2015-05-09 23:44:52.998,2015-05-09 23:44:52.998+00,math,512.0,48.423828125,25.088321692481923,-19.0,163.0,44.0,11.0,87.89999999999998,48.798828125,0.0,205175.0,27382.0,19327.0,9946.0,6283.0,13997.0,1678.0,1001.0,train
25,2015-05-09 23:44:53.130,-226,2015-05-09 16:44:54.239,60,91,0,2015-05-09 23:44:54.524,2015-05-09 23:44:54.524+00,math,512.0,61.396484375,20.94265392125317,5.0,124.0,60.0,25.55,96.0,61.396484375,0.0,12103.0,7467.0,5554.0,8787.0,4597.0,2598.0,2512.0,1166.0,val
16,2015-05-09 23:44:53.156,-53,2015-05-09 16:44:53.292,29,38,0,2015-05-09 23:44:53.407,2015-05-09 23:44:53.407+00,math,512.0,47.947265625,25.109742575556076,-37.0,119.0,50.0,5.0,87.44999999999999,48.673828125,0.0,18576.0,30522.0,11919.0,4037.0,2704.0,847.0,531.0,205.0,train
27,2015-05-09 23:44:53.221,-938,2015-05-09 16:44:54.349,100,11,0,2015-05-09 23:44:55.345,2015-05-09 23:44:55.345+00,math,512.0,39.478515625,126.5682850813016,-324.0,501.0,40.0,-183.8,263.79999999999995,91.904296875,0.0,37818.0,11935.0,996.0,13823.0,29309.0,63970.0,32055.0,19320.0,train
30,2015-05-09 23:44:53.254,762,2015-05-09 16:44:52.489,77,56,0,2015-05-09 23:44:51.786,2015-05-09 23:44:51.786+00,math,512.0,49.451171875,61.57478905415925,-145.0,218.0,56.0,-67.45,139.45,66.767578125,0.0,28449.0,16824.0,5036.0,4944.0,5564.0,16314.0,18324.0,5952.0,train
26,2015-05-09 23:44:53.311,"-1,167",2015-05-09 16:44:54.967,75,74,0,2015-05-09 23:44:56.197,2015-05-09 23:44:56.197+00,math,512.0,38.52734375,102.32910312354612,-235.0,392.0,41.0,-162.04999999999998,272.0,76.97265625,0.0,31066.0,6248.0,10974.0,7243.0,13011.0,9689.0,11509.0,10221.0,train
17,2015-05-09 23:44:53.453,29,2015-05-09 16:44:54.417,54,60,0,2015-05-09 23:44:54.450,2015-05-09 23:44:54.45+00,math,512.0,47.271484375,25.84717947589506,-30.0,120.0,49.0,3.650000000000002,86.0,48.447265625,0.0,11749.0,13443.0,13254.0,7298.0,5552.0,3723.0,4436.0,632.0,train
22,2015-05-09 23:44:53.554,7688,2015-05-09 19:44:46.032,29,48,0,2015-05-09 23:44:38.417,2015-05-09 23:44:38.417+00,math,512.0,55.6328125,99.33997976439215,-297.0,294.0,57.5,-129.9,198.9,93.109375,0.0,419511.0,148404.0,34574.0,29096.0,3817.0,5340.0,4364.0,3782.0,train
21,2015-05-09 23:44:53.588,-46,2015-05-09 16:44:53.813,57,30,0,2015-05-09 23:44:53.914,2015-05-09 23:44:53.914+00,math,512.0,47.7265625,20.690790842391543,-7.0,123.0,49.0,13.0,84.0,47.82421875,0.0,7521.0,11419.0,1989.0,1555.0,1334.0,4847.0,3431.0,2213.0,train
28,2015-05-09 23:44:53.683,-198,2015-05-09 16:44:54.170,56,50,0,2015-05-09 23:44:54.561,2015-05-09 23:44:54.561+00,math,512.0,48.142578125,52.070051069240094,-88.0,180.0,48.0,-41.9,146.0,57.240234375,0.0,43962.0,51246.0,12310.0,13497.0,13531.0,8123.0,8728.0,5881.0,train
19,2015-05-09 23:44:53.747,14856,2015-05-09 16:44:39.165,38,97,0,2015-05-09 23:44:24.469,2015-05-09 23:44:24.469+00,math,512.0,52.5234375,37.32950090991834,-11.0,186.0,44.0,8.0,144.45,52.6640625,0.0,8508.0,4053.0,1515.0,75916.0,5047.0,4319.0,4402.0,1392.0,train
18,2015-05-09 23:44:53.807,-984,2015-05-09 16:44:54.901,26,41,0,2015-05-09 23:44:55.953,2015-05-09 23:44:55.953+00,math,512.0,97.1875,63.717516233764165,-69.0,285.0,85.5,10.1,218.0,98.30859375,0.0,1275968.0,252187.0,108023.0,26466.0,34218.0,14453.0,10588.0,8130.0,train
29,2015-05-09 23:44:53.980,954535,2015-05-09 17:00:48.460,53,64,0,2015-05-09 23:44:53.980,2015-05-09 23:44:53.98+00,math,512.0,51.072265625,23.251273745849783,-13.0,129.0,51.0,16.0,89.0,51.236328125,0.0,17154.0,13874.0,2588.0,21470.0,4178.0,5007.0,1876.0,1530.0,train
29,2015-05-09 23:44:53.980,954535,2015-05-09 17:00:48.460,53,64,0,2015-05-09 23:44:53.980,2015-05-09 23:44:53.98+00,math,512.0,51.072265625,23.251273745849783,-13.0,129.0,51.0,16.0,89.0,51.236328125,0.0,17154.0,13874.0,2588.0,21470.0,4178.0,5007.0,1876.0,1530.0,train
20,2015-05-09 23:44:53.988,1016,2015-05-09 16:44:52.976,37,60,0,2015-05-09 23:44:52.022,2015-05-09 23:44:52.022+00,math,512.0,22.69921875,36.12455881238757,-93.0,144.0,24.0,-33.9,84.0,33.98828125,0.0,1254288.0,19517.0,5533.0,9296.0,5151.0,4657.0,1571.0,1332.0,train
23,2015-05-09 23:44:54.033,1535,2015-05-09 16:44:52.561,66,40,0,2015-05-09 23:44:51.081,2015-05-09 23:44:51.081+00,math,512.0,23.814453125,25.96757943536859,-54.0,114.0,26.0,-22.0,60.0,29.236328125,0.0,370182.0,56892.0,4378.0,20719.0,12528.0,5240.0,3730.0,2935.0,test
16,2015-05-09 23:44:54.062,-53,2015-05-09 16:44:54.288,44,43,0,2015-05-09 23:44:54.408,2015-05-09 23:44:54.408+00,math,512.0,44.244140625,23.28980473791536,-12.0,100.0,44.0,5.0,84.0,44.513671875,0.0,25420.0,18281.0,7199.0,3168.0,5068.0,8349.0,1115.0,2469.0,train
27,2015-05-09 23:44:54.126,-938,2015-05-09 16:44:55.320,100,10,0,2015-05-09 23:44:56.317,2015-05-09 23:44:56.317+00,math,512.0,37.544921875,41.727935945540686,-89.0,171.0,38.0,-28.9,103.0,46.013671875,0.0,264800.0,89151.0,13650.0,4509.0,8963.0,21334.0,20599.0,8955.0,train
25,2015-05-09 23:44:54.134,-226,2015-05-09 16:44:55.216,57,80,0,2015-05-09 23:44:55.501,2015-05-09 23:44:55.501+00,math,512.0,51.90625,78.4132370342374,-134.0,317.0,56.0,-72.0,233.35,72.8203125,0.0,10512.0,21242.0,7287.0,2748.0,3624.0,4178.0,2605.0,1887.0,val
30,2015-05-09 23:44:54.160,762,2015-05-09 16:44:53.491,74,43,0,2015-05-09 23:44:52.786,2015-05-09 23:44:52.786+00,math,512.0,63.16015625,57.53790983973597,-88.0,259.0,57.0,-26.0,166.24999999999994,70.07421875,0.0,861767.0,57842.0,11270.0,9934.0,11227.0,13704.0,14055.0,15639.0,train
24,2015-05-09 23:44:54.170,"-1,572",2015-05-09 16:44:55.770,44,48,0,2015-05-09 23:44:57.401,2015-05-09 23:44:57.401+00,math,512.0,24.736328125,191.7376004602836,-488.0,657.0,27.0,-383.7,404.9,122.662109375,0.0,1672904.0,1330941.0,99719.0,114692.0,25832.0,65331.0,23086.0,54847.0,train
26,2015-05-09 23:44:54.309,"-1,167",2015-05-09 16:44:55.953,77,57,0,2015-05-09 23:44:57.182,2015-05-09 23:44:57.182+00,math,512.0,54.009765625,38.64196005002293,-34.0,177.0,52.0,-6.0,122.34999999999997,55.494140625,0.0,161292.0,147801.0,18207.0,3903.0,14190.0,16855.0,14856.0,5898.0,train
17,2015-05-09 23:44:54.460,29,2015-05-09 16:44:55.407,54,61,0,2015-05-09 23:44:55.438,2015-05-09 23:44:55.438+00,math,512.0,45.94140625,28.65855846030049,-41.0,114.0,51.0,-11.0,87.0,48.51171875,0.0,15432.0,17543.0,8680.0,3153.0,3961.0,7606.0,2625.0,1577.0,train
22,2015-05-09 23:44:54.465,7688,2015-05-09 19:44:47.034,38,48,0,2015-05-09 23:44:39.410,2015-05-09 23:44:39.41+00,math,512.0,49.259765625,212.5266272433764,-682.0,824.0,66.0,-299.0,340.35,158.525390625,0.0,430075.0,230695.0,80724.0,25035.0,44837.0,56253.0,16168.0,8155.0,train
21,2015-05-09 23:44:54.502,-42,2015-05-09 16:44:54.813,51,29,0,2015-05-09 23:44:54.913,2015-05-09 23:44:54.913+00,math,512.0,42.59375,75.57986127062883,-163.0,250.0,42.0,-130.0,193.9,69.11328125,0.0,5030.0,16243.0,5452.0,5791.0,6344.0,3676.0,1055.0,1345.0,train
19,2015-05-09 23:44:54.656,14856,2015-05-09 16:44:39.905,35,83,0,2015-05-09 23:44:25.115,2015-05-09 23:44:25.115+00,math,512.0,24.36328125,61.94207900719347,-150.0,164.0,28.0,-91.0,119.45,53.8984375,0.0,76974.0,41981.0,23746.0,5869.0,8155.0,3866.0,4151.0,2683.0,train
18,2015-05-09 23:44:54.705,-984,2015-05-09 16:44:55.871,20,53,0,2015-05-09 23:44:56.922,2015-05-09 23:44:56.922+00,math,512.0,66.853515625,140.87549920657915,-442.0,342.0,80.0,-157.54999999999998,270.79999999999995,122.642578125,0.0,92799.0,30460.0,13784.0,9121.0,3902.0,4586.0,2306.0,1451.0,train
28,2015-05-09 23:44:54.884,-198,2015-05-09 16:44:55.141,67,30,0,2015-05-09 23:44:55.571,2015-05-09 23:44:55.571+00,math,512.0,45.994140625,48.31834097982592,-110.0,186.0,50.0,-36.45,118.0,55.685546875,0.0,107461.0,28039.0,3184.0,826.0,4778.0,5974.0,2368.0,1326.0,train
20,2015-05-09 23:44:54.896,1016,2015-05-09 16:44:53.965,24,41,0,2015-05-09 23:44:53.008,2015-05-09 23:44:53.008+00,math,512.0,40.96484375,24.550862668918292,-71.0,122.0,40.0,3.5500000000000007,81.44999999999999,42.16015625,0.0,82318.0,47196.0,6056.0,2574.0,3760.0,5763.0,3468.0,5733.0,train
23,2015-05-09 23:44:54.940,1535,2015-05-09 16:44:53.573,69,35,0,2015-05-09 23:44:52.098,2015-05-09 23:44:52.098+00,math,512.0,20.0,86.28104061003205,-166.0,253.0,22.0,-110.0,185.79999999999995,69.265625,0.0,5809.0,30638.0,2488.0,17650.0,3804.0,5855.0,6989.0,2959.0,test
16,2015-05-09 23:44:54.972,-53,2015-05-09 16:44:55.293,38,54,0,2015-05-09 23:44:55.412,2015-05-09 23:44:55.412+00,math,512.0,46.5625,116.71073014616094,-269.0,394.0,56.5,-214.45,246.24999999999997,95.625,0.0,14314.0,8892.0,2854.0,8803.0,11757.0,6009.0,2309.0,999.0,train
29,2015-05-09 23:44:54.978,954535,2015-05-09 17:00:49.460,57,74,0,2015-05-09 23:44:54.978,2015-05-09 23:44:54.978+00,math,512.0,48.810546875,21.869223480462853,-11.0,102.0,50.5,10.0,86.0,48.951171875,0.0,10433.0,2603.0,9457.0,22715.0,8241.0,7012.0,1661.0,1680.0,train
29,2015-05-09 23:44:54.978,954535,2015-05-09 17:00:49.460,57,74,0,2015-05-09 23:44:54.978,2015-05-09 23:44:54.978+00,math,512.0,48.810546875,21.869223480462853,-11.0,102.0,50.5,10.0,86.0,48.951171875,0.0,10433.0,2603.0,9457.0,22715.0,8241.0,7012.0,1661.0,1680.0,train
30,2015-05-09 23:44:55.063,762,2015-05-09 16:44:54.491,75,26,0,2015-05-09 23:44:53.789,2015-05-09 23:44:53.789+00,math,512.0,53.421875,32.876035956823856,-49.0,162.0,54.5,2.0,106.0,54.8515625,0.0,231354.0,9326.0,2000.0,3383.0,3322.0,6423.0,8066.0,6755.0,train
24,2015-05-09 23:44:55.068,"-1,572",2015-05-09 16:44:56.740,38,44,0,2015-05-09 23:44:58.368,2015-05-09 23:44:58.368+00,math,512.0,53.810546875,66.81838466611137,-136.0,256.0,55.5,-52.45,164.45,69.326171875,0.0,102367.0,47288.0,42012.0,3256.0,3681.0,6421.0,6028.0,6622.0,train
25,2015-05-09 23:44:55.122,-226,2015-05-09 16:44:56.270,43,63,0,2015-05-09 23:44:56.555,2015-05-09 23:44:56.555+00,math,512.0,64.125,28.398118335551743,-8.0,147.0,64.0,21.0,113.0,64.22265625,0.0,81708.0,28490.0,2684.0,3564.0,1764.0,845.0,999.0,740.0,val
26,2015-05-09 23:44:55.314,"-1,167",2015-05-09 16:44:56.952,91,40,0,2015-05-09 23:44:58.182,2015-05-09 23:44:58.182+00,math,512.0,47.74609375,34.44926614408805,-41.0,150.0,44.5,-9.45,108.45,50.0234375,0.0,154962.0,7700.0,7096.0,8938.0,17960.0,12495.0,6171.0,6567.0,train
27,2015-05-09 23:44:55.355,-922,2015-05-09 16:44:56.334,100,8,0,2015-05-09 23:44:57.331,2015-05-09 23:44:57.331+00,math,512.0,36.798828125,120.70489807999388,-293.0,561.0,39.0,-193.45,225.39999999999984,87.630859375,0.0,3530.0,6675.0,7446.0,3403.0,4497.0,68995.0,30822.0,10568.0,train
17,2015-05-09 23:44:55.446,29,2015-05-09 16:44:56.387,54,60,0,2015-05-09 23:44:56.417,2015-05-09 23:44:56.417+00,math,512.0,45.5546875,26.274336514502963,-59.0,109.0,46.5,3.5500000000000007,84.0,47.40234375,0.0,19831.0,11994.0,5268.0,16162.0,8029.0,11039.0,2859.0,1268.0,train
19,2015-05-09 23:44:55.557,14854,2015-05-09 16:44:40.890,24,77,0,2015-05-09 23:44:26.149,2015-05-09 23:44:26.149+00,math,512.0,50.560546875,24.96896992420648,-27.0,118.0,49.0,10.55,91.45,50.947265625,0.0,502432.0,77504.0,8333.0,42785.0,13435.0,4954.0,2778.0,2457.0,train
28,2015-05-09 23:44:55.647,-334,2015-05-09 16:44:56.154,69,30,0,2015-05-09 23:44:56.543,2015-05-09 23:44:56.543+00,math,512.0,46.734375,58.70380289733686,-134.0,221.0,49.0,-71.45,135.0,62.265625,0.0,91699.0,18205.0,6578.0,3539.0,2962.0,5637.0,1625.0,959.0,train
22,2015-05-09 23:44:55.679,7689,2015-05-09 19:44:48.041,43,44,0,2015-05-09 23:44:40.414,2015-05-09 23:44:40.414+00,math,512.0,58.40625,96.67622247578512,-262.0,368.0,58.0,-99.45,214.9,90.4296875,0.0,1278018.0,141089.0,50563.0,91967.0,16940.0,34854.0,14580.0,11954.0,train
21,2015-05-09 23:44:55.710,-42,2015-05-09 16:44:55.796,29,20,0,2015-05-09 23:44:55.901,2015-05-09 23:44:55.901+00,math,512.0,52.470703125,24.571625235077864,-23.0,108.0,54.0,7.0,89.0,53.189453125,0.0,44078.0,34738.0,2600.0,4490.0,865.0,2089.0,888.0,182.0,train
20,2015-05-09 23:44:55.804,1016,2015-05-09 16:44:54.968,40,37,0,2015-05-09 23:44:54.012,2015-05-09 23:44:54.012+00,math,512.0,37.615234375,95.67038548338152,-246.0,437.0,38.0,-181.0,232.74999999999983,69.443359375,0.0,5819.0,14858.0,4745.0,2515.0,4346.0,5132.0,7381.0,5764.0,train
23,2015-05-09 23:44:55.847,1536,2015-05-09 16:44:54.579,54,27,0,2015-05-09 23:44:53.105,2015-05-09 23:44:53.105+00,math,512.0,37.859375,50.06948053314888,-124.0,213.0,27.0,-27.45,139.45,45.46875,0.0,128770.0,28939.0,3234.0,6921.0,2549.0,4999.0,1393.0,678.0,test
18,2015-05-09 23:44:55.905,-984,2015-05-09 16:44:56.894,38,64,0,2015-05-09 23:44:57.948,2015-05-09 23:44:57.948+00,math,512.0,56.125,285.2953308087078,-1149.0,1011.0,24.0,-298.2,437.1499999999999,192.6484375,0.0,475078.0,11709.0,4597.0,3541.0,3291.0,5887.0,4716.0,2079.0,train
29,2015-05-09 23:44:55.964,954535,2015-05-09 17:00:50.444,54,74,0,2015-05-09 23:44:55.964,2015-05-09 23:44:55.964+00,math,512.0,46.25,24.969903759325945,-35.0,117.0,48.0,6.0,88.44999999999999,46.78515625,0.0,2219.0,21780.0,5045.0,10613.0,4743.0,2983.0,872.0,2117.0,train
